sample_id,text,implicit_sentiment,sarcasm,irony,idiom_figurative,code_switching,mocking,polarity,emotion,split,source_dataset
fresh_visobert_08923,game gì mà làm nhiệm vụ cũng phải nạp tiền thì chịu rồi có quá nhiều trang bị cần phải nạp tiền điều này nên chỉ dành cho item thời trang,1,0,1,0,1,0,neutral,surprise,train,SEACrowd/ViSoBERT
fresh_visobert_07204,"Lạnh thế này mà trải nghiệm cảm giác lạc đường, xong điện thoại hết pin. Tự mình mò mẫm về đến nhà xong nhận ra mình cũng mạnh mẽ thật, k cần ai cả.",1,0,1,1,0,0,positive,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_11786,Show sofa đi mẹ nhớ quá,0,0,0,0,1,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_06084,Họ mãi là người che chở bạn truóc sóng gió cuọc đời thì không chắccc,0,0,0,0,0,1,neutral,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_09557,"Chào chị, buổi trưa vui vẻ",0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_05699,toi nha trang ma ngop tho phai noi ha zoi rat la superman 😁 😁,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_07820,c sz H dag mac,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_07661,T đã cực kì ghét những con chó khi xem được cái video em bé bị chó cắn rồi bị dại. Cứ sủa tiếng chó trong đau đớn mà k ai lzi được.,1,0,1,1,1,1,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_07304,Ok c. Ship ở đâu vậy c?,0,0,0,0,1,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_10934,"Cũng tài đó, nhưng rất nguy hiểm, đường nhanh nhất đến nghĩa địa, đừng nên hoc các ban à.",1,0,1,0,0,0,neutral,fear,train,SEACrowd/ViSoBERT
fresh_visobert_00345,trường giang no no đg chỉ trích ích kỷ k ngkhac chứ bả sống th,0,0,0,0,1,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_00572,vây tân hiệp phát,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_09485,cẩn thận các góc cửa,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_01415,chả lệch phát =))),1,1,0,0,0,1,neutral,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_09123,Địt mẹ mày thằng ngu lồn,1,0,0,0,0,1,negative,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_00095,Xx bj là một ☝ có gì,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_00242,pháo thủ toang cmnl @ @,1,0,0,1,0,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_09658,"Ở nhà cho con ngủ nằm xem live em nhàn cũng vui, lướt fb thấy người nhà đi chơi noel 😍😍😍",0,0,0,0,1,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_07283,Đầu bò huyndai 4 chân năm,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_03561,khánh vy hình như tag lộn,0,0,0,1,0,0,positive,other,train,SEACrowd/ViSoBERT
fresh_visobert_01766,tem thi mấy,0,0,0,0,1,0,neutral,fear,train,SEACrowd/ViSoBERT
fresh_visobert_03072,dm vtv cặc mặt trời ^ ^,1,0,0,0,0,1,neutral,anger,train,SEACrowd/ViSoBERT
fresh_visobert_10985,Lê Thanh Tùng thanh nịch thanh nịch,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_06206,Mọi thứ đều thú vị hơn bài tập😢,0,0,0,0,0,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_10448,Kiều Chinh cái này k đẹp,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_06242,"Trước khi cầu nguyện hãy tha thứ Thấy thì dễ , nhưng thật rất khó",1,0,1,0,0,0,neutral,surprise,train,SEACrowd/ViSoBERT
fresh_visobert_07268,Cả thế giới thương e lắm,0,0,0,0,0,0,neutral,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_07469,Bao nhiêu hộp e,0,0,0,0,0,0,positive,fear,train,SEACrowd/ViSoBERT
fresh_visobert_09380,Chào bạn . Không biết Hera có thể giúp gì cho các bạn không ạ?,1,1,0,0,0,1,negative,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_00298,nhật long toang kiểu ni lắm,1,0,0,1,0,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_11580,"Mọe ra cơm bụi k cơm như cái ĐB, đã thế thịt còn hoy hoy nữa chứ. Con mọe nó",1,0,0,1,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_10843,Khá đẹp và ưng ý. Tuy nhiên khoá bị kích nhẹ khi kéo lên góc ví vì chạm vào bên trong,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_00713,nguyễn jonh mỹ chống học thuyết cộng sản bất ổn thế giới mỹ độc tài cặc kẻ thù bất cộng đái thiên độc tài khổ dân ảnh hưởng dân mỹ quốc gia,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_09936,"Cv là ngồi tại vp đăng tuyển dụng nhân lực cho cty, lương cứng 5 triệu + thưởng.",0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_09128,"[USER]ễn Tất Linh hahahah, mới biết b ơi",0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_03436,nguyễn thế sơn nhìu,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_00728,hoàng fa đừng nx sợ ngộ độc 🥴 🤣,1,0,0,0,0,0,negative,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_05409,nguyễn đức thủy hại thận,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_09261,Nam Nhật mỗi thằng tê còn đâu thừa thiếu t chịu.kkk,1,1,0,0,0,1,neutral,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_03515,bò đỏ yêu thương bố tàu cặc ghét,0,0,0,0,0,0,neutral,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_01850,pồ ké mon độ,0,0,0,0,0,0,neutral,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_02864,chính phủ đóng cửa chuyến bay nước ngoài vn dich mấy chống dịch,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_06916,Du lịch mà ko tìm hiểu phong tục lạ chết,1,0,1,0,0,0,neutral,surprise,train,SEACrowd/ViSoBERT
fresh_visobert_04646,nguyễn kim chi lây khỉ 🤣,0,0,0,0,0,0,neutral,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_01406,hình như sam đuôi nhọn đuôi đôi đũa đúg ta từg sam cũg từg con so đuôi tụi,0,0,0,1,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_10974,Phải nói là cr rủ cay rank xuyên đêm vưa đông ý vào game thì đồng hồ báo thưc reo😂😂😂,0,0,0,0,1,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_08785,livestream Ú ơii 😘😘😘🌸🌺,0,0,0,0,1,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_00252,chang chang 🥥 🥥 🥥 🥥,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_07193,"Ý tưởng lớn gặp nhau, uống xong k những quên sự đời mà quên luôn lối về",1,0,1,0,0,0,neutral,surprise,train,SEACrowd/ViSoBERT
fresh_visobert_05876,Thảo Vy cho biết cái page gì mà sến quá v,1,0,1,0,1,0,neutral,surprise,train,SEACrowd/ViSoBERT
fresh_visobert_00016,U mê lắm rồi 😋😋,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_09914,"Tổng kết lại nếu không ngại cục nóng hơi ồn, thì với giá này không tội gì đi lắp mấy dòng điều hoà mới nổi mà ngang giá tiền em này.",1,0,1,0,0,0,neutral,surprise,train,SEACrowd/ViSoBERT
fresh_visobert_01782,cặc xạo loz,0,0,0,0,0,1,neutral,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_08021,Linh Phan t thấy nên gọi m là béo chứ bé gì vại,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_00224,ck4mk4m mn,0,0,0,0,1,0,positive,other,train,SEACrowd/ViSoBERT
fresh_visobert_02599,địt cụ cặc thành lê,0,0,0,0,0,0,negative,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_04622,hồ quốc tiến ảnh gốc,0,0,0,0,0,0,positive,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_08953,"Hay bây, lại có trend mới à",0,0,0,0,1,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_09287,nhin ci như gai 8 rôi hjhj,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_00206,ảnh video superheroo buồn não ruột,0,0,0,0,1,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_03365,gia bảo cặc ci * *,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_04299,tao rừng đâyyyyy,0,0,0,0,0,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_11954,Chiến ngay Vũ Nháy Trần Đức Hiếu Sáo Sậu,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_08024,Anh lo toan nhiều nhưng lại chẳng đâu tới đâu :<,0,0,1,0,0,1,negative,fear,train,SEACrowd/ViSoBERT
fresh_visobert_01999,đức trung tuần vô,0,0,0,0,0,0,neutral,fear,train,SEACrowd/ViSoBERT
fresh_visobert_02377,phán chuẩn vc,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_09706,Nguyễn Vẹn dàh cho m nk,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_07881,Cho e chs vs nha,0,0,0,0,0,0,positive,other,train,SEACrowd/ViSoBERT
fresh_visobert_10364,Mai Hương it's u 😂😂,0,0,0,0,0,0,neutral,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_08456,Uống nước thui mà có cần thần thái vậy hông Xinh gái quá à,1,0,1,1,0,0,neutral,surprise,train,SEACrowd/ViSoBERT
fresh_visobert_06349,Trọng Trần kiểu trời rất hiểu ý,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_08497,Bùi Thu Huyền để giảm cân hả?,1,0,0,0,0,0,neutral,surprise,train,SEACrowd/ViSoBERT
fresh_visobert_07786,Tự dưng thèm xôi cốm quá :)),0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_09109,Chúng mình gửi các bạn mã giảm k cho đơn tối thiểu 99k của Shopee nha 🏻,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_06598,mình làm như vậy có được không bạn.chiếc nhẫn nam giá bao nhiêu,1,0,0,1,0,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_04428,cực kỳ chân chọng )),0,0,0,1,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_04740,nhiu ăn hối lộ cức má khj hồi vốn ng ta dân làm ăn,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_05660,nvậy sang chốn thiên đường đừng đòi hòi công lý nghiêm minh tự do ko ích,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_00499,chửi linh cơ à tự trọng,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_06967,Đạt Vũ kì sau tìm teammate lên rank a ưi,0,0,0,0,1,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_01087,dân ngu cu cặc đen chết,1,0,0,0,0,1,negative,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_00936,mời mèo cơm,0,0,0,0,0,0,neutral,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_00801,vô sinh sinh đôi,0,0,0,0,0,0,neutral,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_08477,Lê Khả Nhất fan cứng ghê,0,0,0,0,1,0,negative,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_09419,47 cùng fom với 46 ko ạ,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_11718,Muốn có người đưa đi ăn chè đến già 🥰😍,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_04762,ngang wall like avt dùm em 😢 🙆 ♀,0,0,0,0,1,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_07360,MỘT NỤ CƯỜI =10 than thuốc bổ.,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_01043,mày cặc điên,1,0,0,0,0,1,neutral,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_04340,vỹ an lạc quyền trưng dụng quy định pháp luật,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_00906,tập đoàn dacosan cặc rước giặc,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_05775,giám đốc apple cmt,0,0,0,0,1,0,neutral,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_10253,Body đùi xuất dư bé trai 9kg dồn đơn,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_09946,Hồi tối mới bắt liên lạc đc với nó. Mừng muốn sản. Tưởng chết trôi sông. Tưởng ko bao giờ còn nghe a thạch nói nữa. Ơn giời,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_01649,púck tấu hài,1,0,0,1,0,1,neutral,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_07281,Duyên SâuCiu e có biết sang năm 4 triệu đàn ông ế vk k. Em ế mấy năm rồi. Cố ế thêm vài tháng nữa thoii. . Đàn ông xếp hàng cho em lựa. Dùng bao nhiêu thì dùng,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_02959,độ stream tarkov ))) hướng dẫn,0,0,0,0,1,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_10061,R a mạnh có viết nhạc tặng khầy khum,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_11775,Tốc độ phát triển của nền kinh tế tỉ lệ thuận với mức độ chêch lệch giàu nghèo,0,0,0,0,0,0,negative,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_05061,tội ghê phẫu thuật chân,0,0,0,0,0,0,negative,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_08940,"Theo dõi Instagram hay Fb thì đều thấy sau mỗi trận thắng hay thua thì Cr7 luôn đăng bài cổ vũ clb, nhưng có trong chăn mới biết chăn có rận, bài pv này chỉ là giọt nước tràn ly thôi, mọi sự chịu đựng chỉ có giới hạn 🙂",1,1,1,1,0,1,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_01400,thầy gê thiệt,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_05135,huy quang nguyễn chuẩn bị học,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_00516,mỹ duyên dạ 😏,1,1,0,0,0,0,neutral,surprise,train,SEACrowd/ViSoBERT
fresh_visobert_00349,cổ động viên quảng ninh chất cổ động viên hải phòng,1,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_03899,thanh tuyền mấy,0,0,0,0,0,0,negative,fear,train,SEACrowd/ViSoBERT
fresh_visobert_00001,Năm nay mũ có lông ko e? Form to hay ôm,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_10824,Đỗ T. Phương Thảo Nguyễn T. Ánh Dương có đi ko,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_09961,"Dạ thoại hay, rõ, duyên",0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_10417,Trần Uyên chắc đang cày view 🥰,0,0,0,0,1,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_00619,ae cố gắng dịch nha chết chôn tập cặc thể chết cứt mỹ,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_10050,Cũng đánh giống ngt mà hồi nguyên cái môi đỏ chét ko thấy ombre đâu,1,0,1,0,0,0,neutral,surprise,train,SEACrowd/ViSoBERT
fresh_visobert_09519,Đm vua phá lưới 🤧🤧🤧🤧,1,0,0,0,0,1,negative,anger,train,SEACrowd/ViSoBERT
fresh_visobert_11019,Lê Chiến lạo mò mô ra ri,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_07619,Cuộc đời như lon,0,0,0,1,0,0,negative,fear,train,SEACrowd/ViSoBERT
fresh_visobert_03740,mày nhắm chị em hong kỳ dzậy mấy vàng đeo bánh tráng,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_07142,Chào e gái xinh đẹp,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_00253,nguyễn trang mị,0,0,0,0,0,0,negative,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_05864,Quá đỉnk chuỵ êu ưi <,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_06689,Nguyễn Thị Hồng Quỳnh chắc hơn k,0,0,0,0,0,0,negative,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_09569,Gg map lỗi thì dùng map mồm hỏi đường,0,0,0,0,1,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_07876,Nghe thắc mắc đi anh ơiiiii,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_04156,trần nhật hoài bit,0,0,0,0,0,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_00857,lẽ ra dân diễn tập chống khủng bố trung quốc lý,1,0,0,0,0,1,neutral,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_06706,Giá cả ok.,0,0,0,0,1,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_03482,thầy tiền mua quần áo nha mấy đứa,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_05266,mày ngu mày nhồi sọ cặc biển bờ tội,1,0,0,0,0,1,negative,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_06750,Law Li cần giúp đỡ thì lên tiếng nhé,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_07385,Áo croptop 20k,0,0,0,0,1,0,positive,other,train,SEACrowd/ViSoBERT
fresh_visobert_05402,nhung cặc hại bit bao nhiu,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_00356,đặng thái hoàng châu dư âm,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_01733,tình nghĩa anh em bền lâu,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_01954,câu ad ngu chó cặc chống phá nửa mùa xàm le xàm lông xàm lá,1,0,0,0,0,1,negative,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_03797,mọc trang cặc viẹt tân ag đkm bọn chó đẻ,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_00219,cận thận ae,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_09209,C cho số roi e chốt cho c chua,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_05842,Vậy chị bank để ở đâu,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_04021,mina abe )),0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_05542,trí kiệt báo chính xác giám đăng,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_00444,cap hơi war nha tui chương trình mấy mấy cặc suy nghĩ xin lỗi chương trình duyên cmt duyên dẹp im mồm xong thân,0,0,0,0,1,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_06279,Nói đến nhặt rác là mình lại nhớ đến bài Ta và nàng @@,1,0,0,0,0,1,negative,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_05357,câu nói trần dần kg câu tứt diên đờ,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_10973,Mấy e mà cái dì củng ghét thói quen của ctrai thì coi lại mình đã tốt đẹp hay ra dì chưa và kén như thế a tuyên bố ế tới già nhé :)),1,1,1,1,0,1,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_00169,xxx má video,0,0,0,0,1,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_03773,đất nước tảng băng chìm loạn lạc ba mẹ quần quật kiếm tiền thuế phí xăng cặc vùn vụt lương con cái học bảo vệ thầy bạo hành lạm dụng td bị phát,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_02775,xỉu hả 😳 😳 😳 chả bù mấy dê nhào vô húp húp,1,1,0,1,0,0,neutral,surprise,train,SEACrowd/ViSoBERT
fresh_visobert_02424,toang cmnr top má lày )),1,0,0,1,1,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_04953,ngu má thoii so sánh )),1,0,0,0,0,1,negative,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_08481,Mai có live đồ bé không e chon thêm,0,0,0,0,1,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_11571,Tôi thích chs PUBGM vì tôi muốn làm quen vs bn PUBGM - 5,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_02469,bh ms dịch,0,0,0,0,0,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_00787,sự thật thp tiền anh minh ngồi tù oke thp tiền giám định chai,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_01182,tội nghiệp 😭 😭 😭,0,0,0,0,0,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_08969,Cưới thôi rồi,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_01265,bữa bảo nhiễm phóng má xạ nằm viện,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_02416,đoàn duy diện ké địa chỉ,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_04846,cặc caiditmemay,0,0,0,0,0,0,negative,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_04244,hạ hòa chỗ oét học,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_03404,đéo vụ thắng kiện má án phí ngu,1,0,0,0,0,1,negative,anger,train,SEACrowd/ViSoBERT
fresh_visobert_11739,Đam mê và u mê nhân vật,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_07232,Gkxkdmydydidtisisjyskydykdodjdykskydyskystjskysykzjyzjgzitzjtzjyzkyzjgztjzkyxykxkyxntzkyxkyxkydkyxkyxkydhmflyflucluckyxykxykxykxkuxykxlucflucyocyoxylcylclucyoxocykclycoyxoyxo,0,0,0,0,0,0,neutral,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_07622,Đẹp hem Hang Nghiem,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_07563,Cho mình hỏi áo tủ vải kt 5x4565 bn v shop,0,0,0,0,1,0,neutral,other,train,SEACrowd/ViSoBERT
