sample_id,source_row,text,implicit_sentiment,sarcasm,irony,idiom_figurative,code_switching,mocking,polarity,emotion,source_dataset,annotation_batch,original_label,rubric,reannotation_version,annotation_role,annotation_provenance
fresh_visobert_07621,11209,"Điện quang có chất lượng nhựa làm ổ cắm rất tệ. Sài một thời gian thì giòn, vỡ. Thiết kế chân cắm bằng đồng thau rất mỏng và tiếp xúc sau một thời gian là lỏng lẻo. Đồ Cadivi khá hơn tí.",0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_039,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_07298,11210,Have a good day nhé My iu của em ❤,0,0,0,0,1,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_037,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06452,11211,quang minh cặc best xiaolin,0,0,0,0,1,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_033,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_10922,11212,Ngoc thao kem trang ngay dem mam 78795,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_055,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_05965,11213,Bộ dior hồng có phải chất cotton ko nhàn oi?,1,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_030,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_00086,11214,Thì thôi chứ sao,0,0,0,0,0,0,positive,sadness,SEACrowd/ViSoBERT,batch_001,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_04349,11215,kẻ tổn thương tổn thương ng,0,0,0,0,0,0,neutral,sadness,SEACrowd/ViSoBERT,batch_022,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_01208,11216,thua lào vs campuchia má rùi phát triển thụt lùi cmne,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_007,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_11111,11217,"E đang xài con s mà thấy thích ghê, chụp ảnh nét, lại nhiều tính năng nữa",0,0,1,0,0,1,neutral,disgust,SEACrowd/ViSoBERT,batch_056,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_07153,11218,Đóng 4g cả năm rồi 🥱,0,0,0,0,0,0,positive,other,SEACrowd/ViSoBERT,batch_072,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_02535,11219,fb bố fan cứng zai,0,0,0,0,1,0,neutral,other,SEACrowd/ViSoBERT,batch_013,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_11806,11220,Sr hơi mạnh tay xí 🥴,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_060,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_10775,11221,ở đâu vậy cả nhà ơi hoa đẹp quá,0,0,0,0,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_108,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_08747,11222,hàng như hình nhưng vải hơi mỏng,1,0,1,1,0,0,neutral,surprise,SEACrowd/ViSoBERT,batch_044,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_01329,11223,phach nguoi viet co,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_007,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_10921,11224,💗 chúc các chị em mãi keo,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_055,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_00808,11225,điểm danh cmn thầy lo )),0,0,0,0,0,0,neutral,fear,SEACrowd/ViSoBERT,batch_005,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_03698,11226,cực kỳ kì thuyết phục,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_019,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_08109,11227,Yêu đương không quên nhiệm vụ :)),1,1,0,0,0,1,positive,enjoyment,SEACrowd/ViSoBERT,batch_041,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_05181,11228,ngược dòng quá khứ,0,0,0,0,0,0,positive,sadness,SEACrowd/ViSoBERT,batch_052,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_11168,11229,Ủa rồi kéo ch sao vẫn thấy lùn như thường vậy chời🤣🤣🤣🤣,1,1,0,0,0,0,neutral,surprise,SEACrowd/ViSoBERT,batch_056,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06015,11230,Mới có vàng 4,0,0,0,0,0,0,neutral,fear,SEACrowd/ViSoBERT,batch_061,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_02449,11231,abe stream kênh,0,0,0,0,1,0,neutral,other,SEACrowd/ViSoBERT,batch_013,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_00409,11232,bậy zòi trái đừng,0,0,0,0,0,0,negative,other,SEACrowd/ViSoBERT,batch_005,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_01757,11233,nói chuyện chân chất dễ thương,0,0,0,0,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_009,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_07755,11234,Vũ Thị Trang Nhung Idol nó phải khác,0,0,0,0,1,0,neutral,other,SEACrowd/ViSoBERT,batch_039,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_04115,11235,vualonemlabaonhieu má cm,0,0,0,0,0,0,negative,fear,SEACrowd/ViSoBERT,batch_042,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_07074,11236,Nhận đc kèo vô địch 5k chưa a ơi,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_036,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_08597,11237,Tắm xong vẫn chưa hết nóng thì các anh bật ngay chứ sợ gì. Nhưng mà bật điều hòa nhé,1,0,1,0,0,1,neutral,fear,SEACrowd/ViSoBERT,batch_043,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_09762,11238,vòng này mix với váy maxi chắc đẹp lắm nhỉ,0,0,0,0,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_049,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_05356,11239,nguyễn thị thủy tiên tỉnh táo công ty dịch bắt nv nghỉ buồn hết sức ))),0,0,0,0,0,0,negative,sadness,SEACrowd/ViSoBERT,batch_027,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_02411,11240,hóng abe game hard học sinh mãn nhãn,0,0,0,0,1,0,neutral,other,SEACrowd/ViSoBERT,batch_013,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_04652,11241,pepsi coca ))),0,0,0,0,1,0,negative,enjoyment,SEACrowd/ViSoBERT,batch_047,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_10394,11242,Nga Hằng hahA. Dâu rể gì. K có tiền thuê grap Nguyễn Phi Hùng,0,0,0,0,0,0,neutral,enjoyment,SEACrowd/ViSoBERT,batch_052,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_07423,11243,Cháu gái đứng là ca sĩ nhí thứ thiệt,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_038,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_11038,11244,Sp tốt. Hài lòng,0,0,0,0,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_056,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_10255,11245,Isane người đau lòng nhất lúc này,0,0,0,0,0,0,neutral,sadness,SEACrowd/ViSoBERT,batch_052,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_04040,11246,má fong rộng ma má la ngột ngạt me,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_021,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_11550,11247,Bgi Nguyễn Tam Nguyễn Nguyễn Hiệp Phan Anh Kiệt Nghia Pham,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_058,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_04005,11248,wa wa chi oi,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_041,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_11771,11249,Anh/Chị inb em tư vấn chi tiết nha [PHONE] (call/mess/zalo/viber),0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_059,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06710,11250,Team loạn cả lên,0,0,0,0,1,0,neutral,other,SEACrowd/ViSoBERT,batch_034,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_10141,11251,Ngồi mà mơ l sét đúa đi nhé 😀,1,0,1,0,0,0,neutral,surprise,SEACrowd/ViSoBERT,batch_051,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_01544,11252,thang viet thủ =)),1,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_008,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_01451,11253,thay vì má xàm lol,0,0,0,0,1,1,neutral,disgust,SEACrowd/ViSoBERT,batch_008,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_02382,11254,bình thuong rui,0,0,0,0,0,0,neutral,enjoyment,SEACrowd/ViSoBERT,batch_024,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_08912,11255,Hè lô bảo my 😊❤🤗❤🤗,0,0,0,0,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_045,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_09293,11256,Nhắn mình oder theo tuổi nhé,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_047,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06541,11257,Hehe oqowidbco,0,0,0,0,0,0,neutral,enjoyment,SEACrowd/ViSoBERT,batch_033,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_10491,11258,Kem cổ lọ đi e,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_105,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_03505,11259,toàn lũ cộng sản ưu ái,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_018,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_11626,11260,Dương Liễu Thanh Hoa lan trứng muối của bọn mình 😭,0,0,0,0,0,0,negative,sadness,SEACrowd/ViSoBERT,batch_059,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_07911,11261,Bồ ơi mua máy mới đi,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_040,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_07417,11262,Nam mô a Di Đà Phật cầu mong cho mọi người được bình an mạnh khỏe và hạnh phúc,0,0,0,0,0,0,neutral,enjoyment,SEACrowd/ViSoBERT,batch_038,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_09100,11263,Để đẹp Nhu đề nghị nên đi vớ da or đen cho nó sexy. Với sẽ trông gầy nữa,0,0,0,0,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_046,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_08033,11264,Bỏ máy giặt tuần cữ 😝,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_041,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_01905,11265,bảoo crush gópp nướcc =))),1,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_010,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_05308,11266,chó điên má sủa cắn,1,0,0,0,0,1,neutral,disgust,SEACrowd/ViSoBERT,batch_027,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_02470,11267,chúc hoàng lân trần dần sức khỏe,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_013,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_03631,11268,bảo yến mai chửi mất dạy,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_019,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_09725,11269,"Chất lượng sản phẩm tuyệt vời , đóng gói sản phẩm đẹp và chắc chắn",0,0,0,0,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_049,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_04111,11270,gia đình bé kia bớt tội chở quấn tôn to quấn đc nỗi chỉ khổ chở thuê haizz,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_021,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_04729,11271,dòng hãng thương hiệu dior chanel thông thường in sx pháp mỹ kia dòng sing hàng fake nha kaka,0,0,0,0,1,0,neutral,sadness,SEACrowd/ViSoBERT,batch_024,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_02820,11272,con trai sinh,0,0,0,0,0,0,positive,sadness,SEACrowd/ViSoBERT,batch_029,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_07803,11273,thầy wzjwz6 đưa ra những đề tài rất hay .,0,0,0,0,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_040,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_08888,11274,quan tâm đến tình hình học tập của sinh viên rất nhiều .,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_045,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06820,11275,mặc dù giao trễ 4 ngày nhưng trời mưa tạm chấp nhận được :)),1,1,1,0,0,1,neutral,disgust,SEACrowd/ViSoBERT,batch_035,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_05882,11276,Chi gọi em nhé,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_059,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_07862,11277,Chạy về bà 9 trả tiền cho. Kaaa,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_040,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_03855,11278,trời ơi riềng bả ))),0,0,0,0,0,0,neutral,surprise,SEACrowd/ViSoBERT,batch_020,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_11186,11279,now you see me :)),1,0,0,0,1,0,neutral,other,SEACrowd/ViSoBERT,batch_056,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_00053,11280,"M nói thiệt là m k biết m mua đồ cho 2 pé nhà ở bên shop k biết bao nhiêu lần rồi nữa, đồ chất vải bình thường thôi à nhưng đc giá rất là rẻ & kĩu mẫu cưng lắm. Tại m k banh ra chứ nhiều lắm á hihi. Các mẹ cứ yên tâm mua nha 😉",1,1,1,0,1,1,positive,enjoyment,SEACrowd/ViSoBERT,batch_001,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06310,11281,Lê Hữu Quân a lam tpbank ah,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_032,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
