sample_id,source_row,adjudication_required,disagreement_fields,adjudicated_fields_recorded
fresh_visobert_03792,9611,1,idiom_figurative,idiom_figurative
fresh_visobert_05789,9612,1,mocking|emotion,"mocking,emotion"
fresh_visobert_04315,9613,0,,none
fresh_visobert_07980,9614,0,,none
fresh_visobert_03024,9615,1,emotion,emotion
fresh_visobert_05418,9616,0,,none
fresh_visobert_07822,9617,0,,none
fresh_visobert_08383,9618,0,,none
fresh_visobert_03693,9619,0,,none
fresh_visobert_05518,9620,0,,none
fresh_visobert_02520,9621,0,,none
fresh_visobert_06773,9622,1,sarcasm,none
fresh_visobert_09858,9623,0,,none
fresh_visobert_03573,9624,0,,none
fresh_visobert_01770,9625,1,polarity,polarity
fresh_visobert_02971,9626,0,,none
fresh_visobert_03407,9627,0,,none
fresh_visobert_08956,9628,0,,none
fresh_visobert_11160,9629,0,,none
fresh_visobert_10235,9630,0,,none
fresh_visobert_03729,9631,0,,none
fresh_visobert_00331,9632,1,polarity,polarity
fresh_visobert_11990,9633,1,mocking,mocking
fresh_visobert_11036,9634,0,,none
fresh_visobert_10754,9635,0,,none
fresh_visobert_05861,9636,0,,none
fresh_visobert_06071,9637,0,,none
fresh_visobert_10972,9638,0,,none
fresh_visobert_06147,9639,0,,none
fresh_visobert_03763,9640,1,idiom_figurative,idiom_figurative
fresh_visobert_09195,9641,0,,none
fresh_visobert_01385,9642,0,,none
fresh_visobert_05196,9643,0,,none
fresh_visobert_04296,9644,1,polarity|emotion,"polarity,emotion"
fresh_visobert_07103,9645,0,,none
fresh_visobert_10294,9646,0,,none
fresh_visobert_08316,9647,0,,none
fresh_visobert_04753,9648,1,mocking|emotion,"mocking,emotion"
fresh_visobert_00802,9649,1,idiom_figurative,idiom_figurative
fresh_visobert_01687,9650,0,,none
fresh_visobert_09663,9651,0,,none
fresh_visobert_00655,9652,1,idiom_figurative,idiom_figurative
fresh_visobert_00163,9653,0,,none
fresh_visobert_05885,9654,0,,none
fresh_visobert_03543,9655,1,emotion,emotion
fresh_visobert_08935,9656,0,,none
fresh_visobert_09625,9657,1,emotion,emotion
fresh_visobert_09353,9658,1,emotion,emotion
fresh_visobert_09210,9659,0,,none
fresh_visobert_10859,9660,0,,none
fresh_visobert_08621,9661,1,sarcasm,none
fresh_visobert_10145,9662,0,,none
fresh_visobert_03442,9663,0,,none
fresh_visobert_05314,9664,1,implicit_sentiment,implicit_sentiment
fresh_visobert_11220,9665,0,,none
fresh_visobert_01867,9666,0,,none
fresh_visobert_10249,9667,0,,none
fresh_visobert_05952,9668,0,,none
fresh_visobert_02699,9669,1,polarity,polarity
fresh_visobert_05752,9670,0,,none
fresh_visobert_06119,9671,0,,sarcasm
fresh_visobert_02700,9672,0,,none
fresh_visobert_09346,9673,1,emotion,emotion
fresh_visobert_00059,9674,0,,none
fresh_visobert_00148,9675,0,,none
fresh_visobert_09176,9676,1,implicit_sentiment,implicit_sentiment
fresh_visobert_00165,9677,0,,none
fresh_visobert_00041,9678,1,emotion,emotion
fresh_visobert_02143,9679,1,implicit_sentiment|idiom_figurative,"implicit_sentiment,idiom_figurative"
fresh_visobert_01696,9680,0,,none
fresh_visobert_01192,9681,0,,none
fresh_visobert_01075,9682,0,,none
fresh_visobert_04834,9683,0,,none
fresh_visobert_03263,9684,0,,none
fresh_visobert_11388,9685,1,emotion,emotion
fresh_visobert_05221,9686,1,polarity|emotion,"polarity,emotion"
fresh_visobert_02235,9687,0,,none
fresh_visobert_02136,9688,0,,none
fresh_visobert_04365,9689,1,implicit_sentiment|sarcasm|idiom_figurative|mocking|emotion,"implicit_sentiment,sarcasm,idiom_figurative,mocking,emotion"
fresh_visobert_07730,9690,0,,none
fresh_visobert_07215,9691,0,,none
fresh_visobert_00430,9692,0,,none
fresh_visobert_03709,9693,0,,none
fresh_visobert_06149,9694,0,,none
fresh_visobert_00501,9695,0,,none
fresh_visobert_06020,9696,0,,none
fresh_visobert_10474,9697,0,,none
fresh_visobert_06549,9698,0,,none
fresh_visobert_01722,9699,0,,none
fresh_visobert_11232,9700,0,,none
fresh_visobert_05563,9701,1,emotion,emotion
fresh_visobert_03352,9702,1,polarity,polarity
fresh_visobert_11259,9703,0,,none
fresh_visobert_07882,9704,0,,none
fresh_visobert_00125,9705,1,polarity|emotion,"polarity,emotion"
fresh_visobert_04612,9706,0,,none
fresh_visobert_07395,9707,0,,none
fresh_visobert_09369,9708,0,,none
fresh_visobert_06012,9709,0,,none
fresh_visobert_10381,9710,1,code_switching,code_switching
fresh_visobert_08428,9711,0,,none
fresh_visobert_03170,9712,0,,none
fresh_visobert_09218,9713,0,,none
fresh_visobert_09788,9714,1,emotion,emotion
fresh_visobert_06399,9715,0,,none
fresh_visobert_07367,9716,0,,none
fresh_visobert_03464,9717,0,,none
fresh_visobert_08567,9718,0,,none
fresh_visobert_04073,9719,0,,none
fresh_visobert_01937,9720,1,idiom_figurative,idiom_figurative
fresh_visobert_07782,9721,0,,none
fresh_visobert_11260,9722,0,,none
fresh_visobert_01809,9723,1,code_switching|mocking|emotion,"code_switching,mocking,emotion"
fresh_visobert_10405,9724,1,emotion,emotion
fresh_visobert_08391,9725,1,code_switching,code_switching
fresh_visobert_09769,9726,1,sarcasm|code_switching,"sarcasm,code_switching"
fresh_visobert_11294,9727,0,,none
fresh_visobert_01423,9728,0,,none
fresh_visobert_09847,9729,0,,none
fresh_visobert_09510,9730,1,mocking,mocking
fresh_visobert_10664,9731,0,,none
fresh_visobert_01041,9732,0,,none
fresh_visobert_11385,9733,0,,none
fresh_visobert_05603,9734,0,,none
fresh_visobert_11719,9735,0,,none
fresh_visobert_01062,9736,1,polarity,polarity
fresh_visobert_01966,9737,0,,none
fresh_visobert_07784,9738,1,sarcasm|irony|idiom_figurative|mocking,"sarcasm,irony,idiom_figurative,mocking"
fresh_visobert_06771,9739,0,,none
fresh_visobert_05677,9740,0,,none
fresh_visobert_08170,9741,0,,none
fresh_visobert_02378,9742,1,emotion,emotion
fresh_visobert_04698,9743,1,mocking|emotion,"mocking,emotion"
fresh_visobert_09881,9744,0,,none
fresh_visobert_05644,9745,0,,none
fresh_visobert_07961,9746,0,,none
fresh_visobert_03361,9747,1,sarcasm|emotion,"sarcasm,emotion"
fresh_visobert_06113,9748,0,,none
fresh_visobert_11212,9749,0,,none
fresh_visobert_10983,9750,0,,none
fresh_visobert_00102,9751,0,,none
fresh_visobert_07398,9752,0,,none
fresh_visobert_11287,9753,0,,none
fresh_visobert_08870,9754,0,,none
fresh_visobert_05506,9755,0,,none
fresh_visobert_09771,9756,0,,none
fresh_visobert_11422,9757,0,,none
fresh_visobert_04755,9758,0,,none
fresh_visobert_10365,9759,1,implicit_sentiment|code_switching,"implicit_sentiment,code_switching"
fresh_visobert_02835,9760,1,polarity|emotion,"polarity,emotion"
fresh_visobert_06089,9761,1,emotion,emotion
fresh_visobert_02817,9762,0,,none
fresh_visobert_09966,9763,0,,none
fresh_visobert_05887,9764,0,,none
fresh_visobert_03459,9765,1,polarity,polarity
fresh_visobert_01783,9766,0,,none
fresh_visobert_02307,9767,1,polarity,polarity
fresh_visobert_09638,9768,1,idiom_figurative|polarity|emotion,"idiom_figurative,polarity,emotion"
fresh_visobert_09284,9769,0,,none
fresh_visobert_06728,9770,0,,none
fresh_visobert_07956,9771,1,polarity,polarity
fresh_visobert_04889,9772,0,,none
fresh_visobert_07585,9773,0,,none
fresh_visobert_00305,9774,1,code_switching,code_switching
fresh_visobert_10440,9775,0,,none
fresh_visobert_10829,9776,0,,none
fresh_visobert_11734,9777,0,,none
fresh_visobert_05301,9778,0,,none
fresh_visobert_01060,9779,1,emotion,emotion
fresh_visobert_10513,9780,0,,none
fresh_visobert_05023,9781,0,,none
fresh_visobert_01636,9782,0,,none
fresh_visobert_08874,9783,1,polarity|emotion,"polarity,emotion,sarcasm"
fresh_visobert_09029,9784,1,polarity,polarity
fresh_visobert_03474,9785,1,polarity|emotion,"polarity,emotion"
fresh_visobert_05147,9786,1,idiom_figurative|polarity|emotion,"idiom_figurative,polarity,emotion"
fresh_visobert_01029,9787,0,,none
fresh_visobert_07546,9788,1,emotion,emotion
fresh_visobert_11451,9789,1,polarity,polarity
fresh_visobert_11761,9790,1,mocking|emotion,"mocking,emotion"
fresh_visobert_07912,9791,1,polarity|emotion,"polarity,emotion"
fresh_visobert_11994,9792,1,emotion,emotion
fresh_visobert_11492,9793,0,,none
fresh_visobert_04435,9794,1,emotion,emotion
fresh_visobert_03279,9795,0,,none
fresh_visobert_08019,9796,1,code_switching|polarity|emotion,"code_switching,polarity,emotion"
fresh_visobert_00919,9797,0,,none
fresh_visobert_08373,9798,0,,none
fresh_visobert_02124,9799,0,,none
fresh_visobert_10421,9800,0,,none
fresh_visobert_07121,9801,0,,none
fresh_visobert_05458,9802,0,,none
fresh_visobert_10117,9803,1,code_switching,code_switching
fresh_visobert_10489,9804,0,,none
fresh_visobert_04849,9805,0,,none
fresh_visobert_11714,9806,0,,none
fresh_visobert_03809,9807,0,,none
fresh_visobert_00434,9808,0,,none
fresh_visobert_03376,9809,0,,none
fresh_visobert_05410,9810,0,,none
fresh_visobert_11681,9811,0,,none
fresh_visobert_02694,9812,1,emotion,emotion
fresh_visobert_02140,9813,0,,none
fresh_visobert_01120,9814,0,,none
fresh_visobert_07753,9815,0,,none
fresh_visobert_08407,9816,0,,none
fresh_visobert_10570,9817,1,emotion,emotion
fresh_visobert_01746,9818,0,,none
fresh_visobert_10319,9819,0,,none
fresh_visobert_01356,9820,0,,none
fresh_visobert_02214,9821,1,implicit_sentiment|emotion,"implicit_sentiment,emotion"
fresh_visobert_04591,9822,0,,none
fresh_visobert_07681,9823,0,,none
fresh_visobert_09235,9824,0,,none
fresh_visobert_08042,9825,0,,none
fresh_visobert_00503,9826,1,emotion,emotion
fresh_visobert_07185,9827,1,emotion,emotion
fresh_visobert_11151,9828,1,emotion,emotion
fresh_visobert_10667,9829,1,emotion,emotion
fresh_visobert_01110,9830,0,,none
fresh_visobert_06863,9831,0,,none
fresh_visobert_08305,9832,0,,none
fresh_visobert_06413,9833,0,,none
fresh_visobert_07698,9834,1,emotion,emotion
fresh_visobert_05230,9835,1,implicit_sentiment,implicit_sentiment
fresh_visobert_05354,9836,0,,none
fresh_visobert_11291,9837,1,implicit_sentiment,implicit_sentiment
fresh_visobert_06029,9838,0,,none
fresh_visobert_08253,9839,1,emotion,emotion
fresh_visobert_09585,9840,0,,none
fresh_visobert_00678,9841,0,,none
fresh_visobert_04743,9842,0,,none
fresh_visobert_00654,9843,1,polarity|emotion,"polarity,emotion"
fresh_visobert_04603,9844,0,,none
fresh_visobert_02486,9845,1,polarity,polarity
fresh_visobert_01309,9846,0,,none
fresh_visobert_00625,9847,0,,none
fresh_visobert_10560,9848,0,,none
fresh_visobert_02335,9849,0,,none
fresh_visobert_02012,9850,0,,none
fresh_visobert_02834,9851,0,,none
fresh_visobert_03339,9852,1,idiom_figurative,idiom_figurative
fresh_visobert_04096,9853,0,,none
fresh_visobert_03399,9854,1,emotion,emotion
fresh_visobert_00566,9855,1,code_switching,code_switching
fresh_visobert_04720,9856,0,,none
fresh_visobert_07459,9857,0,,none
fresh_visobert_11050,9858,1,sarcasm,sarcasm
fresh_visobert_01673,9859,1,idiom_figurative,idiom_figurative
fresh_visobert_00940,9860,0,,none
fresh_visobert_08288,9861,1,code_switching,code_switching
fresh_visobert_08537,9862,0,,none
fresh_visobert_07620,9863,0,,none
fresh_visobert_01455,9864,0,,none
fresh_visobert_08287,9865,1,polarity,polarity
fresh_visobert_04335,9866,0,,none
fresh_visobert_06662,9867,0,,none
fresh_visobert_03869,9868,0,,none
fresh_visobert_04832,9869,1,emotion,emotion
fresh_visobert_06857,9870,0,,none
fresh_visobert_04915,9871,0,,none
fresh_visobert_03680,9872,0,,none
fresh_visobert_08283,9873,0,,sarcasm
fresh_visobert_07414,9874,0,,none
fresh_visobert_11063,9875,0,,none
fresh_visobert_06480,9876,0,,none
fresh_visobert_05118,9877,0,,none
fresh_visobert_02540,9878,0,,none
fresh_visobert_03477,9879,1,emotion,emotion
fresh_visobert_04386,9880,0,,none
fresh_visobert_05771,9881,0,,none
fresh_visobert_10067,9882,1,idiom_figurative,idiom_figurative
fresh_visobert_08364,9883,1,mocking,mocking
fresh_visobert_03872,9884,1,mocking|emotion,"mocking,emotion"
fresh_visobert_06087,9885,1,code_switching,code_switching
fresh_visobert_03654,9886,0,,none
fresh_visobert_08633,9887,1,mocking,mocking
fresh_visobert_07235,9888,0,,none
fresh_visobert_01248,9889,0,,none
fresh_visobert_11236,9890,0,,none
fresh_visobert_03784,9891,0,,none
fresh_visobert_11128,9892,0,,none
fresh_visobert_05716,9893,1,code_switching,code_switching
fresh_visobert_10295,9894,1,mocking|emotion,"mocking,emotion"
fresh_visobert_07656,9895,0,,none
fresh_visobert_03643,9896,0,,none
fresh_visobert_08585,9897,0,,none
fresh_visobert_10435,9898,1,emotion,emotion
fresh_visobert_07556,9899,0,,none
fresh_visobert_04778,9900,1,emotion,emotion
fresh_visobert_09819,9901,0,,none
fresh_visobert_05345,9902,1,code_switching,code_switching
fresh_visobert_03610,9903,0,,none
fresh_visobert_03181,9904,0,,none
fresh_visobert_05608,9905,0,,none
fresh_visobert_06156,9906,1,emotion,emotion
fresh_visobert_00684,9907,0,,none
fresh_visobert_00234,9908,0,,none
fresh_visobert_05470,9909,0,,none
fresh_visobert_02169,9910,0,,none
fresh_visobert_03800,9911,1,emotion,emotion
fresh_visobert_11544,9912,0,,none
fresh_visobert_04224,9913,0,,none
fresh_visobert_00191,9914,1,emotion,emotion
fresh_visobert_11938,9915,0,,none
fresh_visobert_03069,9916,0,,none
fresh_visobert_09468,9917,1,polarity,polarity
fresh_visobert_07100,9918,1,polarity,polarity
fresh_visobert_00660,9919,0,,none
fresh_visobert_01716,9920,0,,none
fresh_visobert_10461,9921,1,polarity,polarity
fresh_visobert_09319,9922,0,,none
fresh_visobert_00321,9923,1,polarity|emotion,"polarity,emotion"
fresh_visobert_03034,9924,0,,none
fresh_visobert_02008,9925,1,polarity,polarity
fresh_visobert_06264,9926,0,,none
fresh_visobert_01459,9927,0,,none
fresh_visobert_08878,9928,0,,none
fresh_visobert_01890,9929,1,polarity,polarity
fresh_visobert_04621,9930,0,,none
fresh_visobert_09503,9931,1,idiom_figurative|polarity|emotion,"idiom_figurative,polarity,emotion"
fresh_visobert_02401,9932,1,implicit_sentiment,implicit_sentiment
fresh_visobert_03148,9933,0,,none
fresh_visobert_02508,9934,0,,none
fresh_visobert_03343,9935,0,,none
fresh_visobert_11856,9936,0,,none
fresh_visobert_03348,9937,1,emotion,emotion
fresh_visobert_03249,9938,1,idiom_figurative,idiom_figurative
fresh_visobert_09780,9939,1,emotion,emotion
fresh_visobert_00104,9940,0,,none
fresh_visobert_08460,9941,0,,none
fresh_visobert_04336,9942,0,,none
fresh_visobert_07533,9943,0,,none
fresh_visobert_02051,9944,1,implicit_sentiment|emotion,"implicit_sentiment,emotion"
fresh_visobert_01058,9945,0,,none
fresh_visobert_07896,9946,0,,none
fresh_visobert_04261,9947,0,,none
fresh_visobert_03881,9948,0,,none
fresh_visobert_11159,9949,0,,none
fresh_visobert_04502,9950,0,,none
fresh_visobert_02336,9951,1,code_switching,code_switching
fresh_visobert_11754,9952,0,,none
fresh_visobert_04500,9953,0,,none
fresh_visobert_00209,9954,1,idiom_figurative,idiom_figurative
fresh_visobert_01957,9955,0,,none
fresh_visobert_06303,9956,0,,none
fresh_visobert_05130,9957,1,mocking,mocking
fresh_visobert_02693,9958,0,,none
fresh_visobert_06545,9959,0,,none
fresh_visobert_04580,9960,0,,none
fresh_visobert_08482,9961,0,,none
fresh_visobert_04369,9962,0,,none
fresh_visobert_08711,9963,0,,none
fresh_visobert_11244,9964,0,,none
fresh_visobert_09158,9965,1,mocking,mocking
fresh_visobert_05978,9966,0,,none
fresh_visobert_06997,9967,0,,none
fresh_visobert_10315,9968,0,,none
fresh_visobert_11004,9969,1,emotion,emotion
fresh_visobert_01002,9970,0,,none
fresh_visobert_05210,9971,1,implicit_sentiment|polarity|emotion,"implicit_sentiment,polarity,emotion"
fresh_visobert_00975,9972,1,code_switching,code_switching
fresh_visobert_08998,9973,1,emotion,emotion
fresh_visobert_08930,9974,0,,none
fresh_visobert_11114,9975,1,emotion,emotion
fresh_visobert_04943,9976,0,,none
fresh_visobert_03313,9977,0,,none
fresh_visobert_02207,9978,1,code_switching,code_switching
fresh_visobert_06717,9979,0,,none
fresh_visobert_07224,9980,0,,none
fresh_visobert_04298,9981,1,polarity,polarity
fresh_visobert_11949,9982,0,,none
fresh_visobert_10175,9983,0,,none
fresh_visobert_08539,9984,0,,none
fresh_visobert_10140,9985,0,,none
fresh_visobert_11247,9986,1,code_switching,code_switching
fresh_visobert_08594,9987,0,,none
fresh_visobert_04380,9988,0,,none
fresh_visobert_05812,9989,0,,none
fresh_visobert_02113,9990,0,,none
fresh_visobert_06428,9991,0,,none
fresh_visobert_01929,9992,0,,none
fresh_visobert_09012,9993,0,,none
fresh_visobert_03732,9994,1,polarity|emotion,"polarity,emotion"
fresh_visobert_10833,9995,1,irony,irony
fresh_visobert_05953,9996,0,,none
fresh_visobert_04012,9997,0,,none
fresh_visobert_06785,9998,0,,none
fresh_visobert_05772,9999,0,,none
fresh_visobert_02428,10000,0,,none
fresh_visobert_10631,10001,1,implicit_sentiment|emotion,"implicit_sentiment,emotion"
fresh_visobert_05056,10002,0,,none
fresh_visobert_04287,10003,0,,none
fresh_visobert_01862,10004,0,,none
fresh_visobert_03235,10005,0,,none
fresh_visobert_03661,10006,0,,none
fresh_visobert_10606,10007,0,,none
fresh_visobert_07970,10008,0,,none
fresh_visobert_08875,10009,1,code_switching,code_switching
fresh_visobert_08680,10010,1,mocking,mocking
fresh_visobert_02544,10011,0,,none
fresh_visobert_10659,10012,0,,none
fresh_visobert_10619,10013,1,implicit_sentiment,implicit_sentiment
fresh_visobert_05852,10014,0,,none
fresh_visobert_06735,10015,1,emotion,emotion
fresh_visobert_08780,10016,1,code_switching,code_switching
fresh_visobert_10846,10017,0,,none
fresh_visobert_06793,10018,1,implicit_sentiment,implicit_sentiment
fresh_visobert_03276,10019,0,,none
fresh_visobert_11218,10020,0,,none
fresh_visobert_06046,10021,0,,none
fresh_visobert_09813,10022,0,,none
fresh_visobert_02808,10023,1,idiom_figurative|mocking|emotion,"idiom_figurative,mocking,emotion"
fresh_visobert_00046,10024,0,,none
fresh_visobert_07039,10025,1,idiom_figurative,idiom_figurative
fresh_visobert_09305,10026,1,emotion,emotion
fresh_visobert_01373,10027,0,,none
fresh_visobert_09454,10028,1,mocking|emotion,"mocking,emotion"
fresh_visobert_08020,10029,1,emotion,emotion
fresh_visobert_09851,10030,0,,none
fresh_visobert_06363,10031,0,,none
fresh_visobert_05224,10032,0,,none
fresh_visobert_04666,10033,0,,none
fresh_visobert_09234,10034,1,sarcasm|emotion,"sarcasm,emotion"
fresh_visobert_06907,10035,0,,none
fresh_visobert_08877,10036,0,,none
fresh_visobert_10370,10037,1,polarity,polarity
fresh_visobert_07547,10038,0,,none
fresh_visobert_08983,10039,1,mocking|emotion,"mocking,emotion"
fresh_visobert_01375,10040,1,implicit_sentiment|idiom_figurative|code_switching,"implicit_sentiment,idiom_figurative,code_switching"
fresh_visobert_04508,10041,0,,none
fresh_visobert_04393,10042,0,,none
fresh_visobert_08071,10043,0,,none
fresh_visobert_11501,10044,0,,none
fresh_visobert_09883,10045,1,emotion,emotion
fresh_visobert_09140,10046,0,,none
fresh_visobert_05346,10047,0,,none
fresh_visobert_00388,10048,0,,none
fresh_visobert_03986,10049,0,,none
fresh_visobert_11219,10050,0,,none
