id,comment,label
train_004604,Con người trong xã hội hiện nay có rất nhiều việc phụ thuộc nhiều vào internet và câu truyện trong sách này là nói về một tình yêu qua internet mà lại vài cái thời ban sơ của mạng cái thời chưa bùng nổ mạng xã hội nên khi cuối tuần phải ngóng cho đến đầu tuần để đến nơi làm việc mà check email chat cùng nhau Còn không bạn phải chạy vòng vòng kiếm chỗ có mạng. Một tình yêu đơn giản chỉ vì nói chuyện hợp ý nhau chỉ vì khi không đối diện nhau nên dễ dàng chia sẻ không ngại quá khứ của nhau. Tình yêu có đẹp thì cũng là qua mạng vẫn phải chọn thực tế dù không như ý.,negative
train_006149,chán với dịch vụ của tiki gia đình mình ko mua hàng ở đây nữa,negative
train_015421, Chất lượng sản phẩm rất kémToàn máy đồ cổ thôi đặt 2 cái thì 1 cái khg nhận sim -- m dởm,negative
train_000186,Dầu rất thơm bỏ vào máy phun sương khuếch tán thơm cả phòng luôn. cảm ơn shop đã đem đến một sản phẩm thiết thực,positive
train_007889, Chất lượng sản phẩm tuyệt vời. Có hộp. Vừa ý. ,positive
train_004148,không nên mua sản phẩm này .shop lừa đảo.mô tả không đúng số với sản phẩm được nhận.,negative
train_014035, Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh! Mình chưa ăn nên chưa biết chất lượng thế nào! Nhưng nhìn có vẻ hấp dẫn lắm,positive
train_008699,Váy đẹp. Giao hàng nhanh,positive
train_014919,Hợp với tiền nào của lấy.,negative
train_013597,Đàn đẹp chất lượng tốt  Rất đáng tiền,positive
train_003489, Chất lượng sản phẩm tuyệt vời sh đóng gói rất đẹp và cẩn thận. Hơn cả 5*,positive
train_015471,Mở ra có mỗi vỏ ko thấy kính cường lực ở trong,negative
train_007708,De thuong qua,neutral
train_015690, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh chủ shop ăn nói ngang ngược,positive
train_010453,Khong cham soc tot,negative
train_013773,Khá hài lòng với sản phẩm. Hy vọng sẽ ủng hộ shop tiếp,positive
train_012849,Đặt hàng ko giao  hỏi ko ai giải quyết.,negative
train_014834, Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt  Thời gian giao hàng rất nhanh,positive
train_000159,Dong ho sai duoc ,positive
train_015519,Mình đặt cuốn này từ lúc có bản đặt trước và nó bị lỗi poster và mình đã gọi yêu cầu thu hồi hàng. lần thứ hai thì bị lỗi trang bìa cuối lẫn phía trên. Và sau lần thứ ba đổi trả đây là sản phẩm của mình. Mình thật sự mong tiki coi lại. Mình thật sự thất vọng tiki.,negative
train_005864,Dùng cũng được mà không giống hình không có chữ Samsung.,negative
train_008814,Giày mới chưa đi đã sứt món r đúng là tiền nào của lấy,neutral
train_002854,Đặt màu 103 và được shop báo hết màu 103 vậy chuyển sang màu 101 shop lại giao màu 104 cực kì không ưng,neutral
train_006857,Tập giấy bấm lỗ lệch với còng. Bỏ vào rất khó. Giao hàng quá lâu. Mong khắc phục ạ.,negative
train_008220, Chất lượng sản phẩm rất kém Đóng gói sản phẩm rất kém Shop phục vụ rất kém. Không nên mua ở shop như này làm ăn vớ vẩn đặt 1 trắng 1 đen mà gửi 2 trắng nhắn tin thì không thèm trả lời luôn :)),negative
train_005012,Shop làm ăn thiếu trách nhiệm. Bật deal cho khách săn đến khi khách săn được thì cố ý gửi thiếu hàng. Đặt ca nấu mì kèm móc dán chịu lực. Xong gửi mỗi móc dán -_- Bực m thực sự !!!!! ,negative
train_014835,Mình vừa mở ra son đã gãy dính vào nắp từ bh k biết hic k biết do quá trình vận chuyển hay bị từ trc nữa,negative
train_009225, Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanhshipper tận tình.đc tặng 2 miếng mặt nạ nữa.cảm ơn shop nhiều ạ,positive
train_000605,không có zip ở ống quần Túi chưa cắt chỉ Túi 2 màu khác màu Đc cái đường chỉ chuẩn không lệch giao hàng nhanh,negative
train_012093,Đây là đôi thứ 2 mình đặt nhưng vẫn chưa nhận đx phản hồi có biện pháp đổi trả với đôi shop giao nhầm size. Mình vẫn còn muốn đặt thêm nữa nên mong các bạn hỗ trợ biện pháp. MÌNH KO TIẾC TIỀN SHIP! Sẽ sửa đánh giá khi có phản hồi!,neutral
train_005590,Sản phẩm quá tệ chỉ may dễ rách  không đáng giá tiền này,negative
train_001527,Chất xấu kiểu xấu màu xấu  Thời gian giao hàng rất chậm,negative
train_011036,Treo đầu dê bán thịt chó.k nên mua,negative
train_000590,Bộ sưu tập 😂😂😂😂,positive
train_003704,Phần luu ý mình dặn shop cho mình 4 bịch hồng và 2 bịch xanh . Shop cho mình màu hồng hết luôn Zay . ,positive
train_002895, Chất lượng sản phẩm rất kém . Đúng tiền nào của nấy hàng do lỗi mk đặt nhầm cho 6splus thành 6s nhưng mk cũng hỏi qua shop . Nhưng trong yêu cầu hoàn trả mk cũng nói gì đâu . Mà shop phản hồi nói mk như vậy .,negative
train_003331,Giày đẹp lắm shopsẽ còn ủng hộ shop hihi,positive
train_008151,rất hài lòng về sp ,positive
train_010725,Đóng gói k được tốt lắm ,positive
train_002678,"Người Việt Nam mình mà độ xe thì giỏi lắm không thua nước nào đâu , chúc hai anh lên đường thì đấu tốt đem giải thưởng về .",negative
train_012794,Chất lượng quá kém giày mà dán keo 502 dính vãi cứng đơ trắng móc mang dc 2 3 lần hỏng.khuyên các bạn đừng mua. shop bán đồ toàn hàng kém chất lượng ,negative
train_003091, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn giao hàng nhanh hàng đẹp y hình luôn nè,positive
train_012493,Hàng đẹp .  Thời gian giao hàng nhanh. Thank shop,positive
train_003016,Shop lừa đảo đặt 2 hộp Nutren junor giao 1 hộp xong hứa hẹn giao 1 hộp còn lại trong khi đó mình thanh toán 2 hộp. Hiện giờ là gọi ko nghe máy,negative
train_005031,Ốp đẹp hơn cả giá tiền quá chất lượng shop còn chu đáo gọi lại khi sản phẩm hết hàng mình sẽ còn ủng hộ shop dài dài ạ 😍,positive
train_008144,Khô ga lá chanh thì thơm ngon. Khô gà ko lá chanh thì có mùi rất khó chịu. M mua 2 hộp la chanh và ko lá chanh. Chỉ dám ăn hôp lá chanh. Hộp kia chắc bỏ quá... Huhu,neutral
train_015156,Dép đi lên chân siêu đẹp ạ,positive
train_002880, Chất lượng sản phẩm rất kém Shop phục vụ rất kém Shop phục vụ rất kém,negative
train_003920, Chất lượng sản phẩm rất kémhàng giao ko đúng hãng. Shop phục vụ rất kém. Phải mất phí trả hàng lại. ,negative
train_000775,Đóng góp hơi lỗi 1 tí,neutral
train_010601,Đẹp  Rất đáng tiền đẹp,positive
train_015792, Chất lượng sản phẩm tạm được Shop phục vụ rất kém Thời gian giao hàng rất chậm,negative
train_008357,gia công sơ xài quá . khóa lỏng lẻo nhìn k chắc chắn tí nào. đấy là đánh giá thực tế của mình khi nhìn vào sp,negative
train_008004, Chất lượng sản phẩm rất kém.giay thi bi hư ko dam mua lan 2,negative
train_014817,giày đi yếu lắm.,negative
train_011894,Giao hàng nhanh sản phẩm đẹp giá hợp lý nên mua.,positive
train_012378,Sp đúng như QC giao hàng nhanh theo nhu cầu,positive
train_005526,Combo 10 mà nhận hàng chỉ có 9 gói🤨,positive
train_014672,Những lời thách đố và thái độ thật coi thường pháp luật .,negative
train_005058,So với tokyo hoàng đạo án thì đây là một bộ khá thất vọng. Bộ truyện kiểu như kích thích cho bạn một trí tò mò sự hào hứng để lật những trang tiếp theo nhưng khi đi đến đích thì vô cùng hụt hẫng. Động cơ gây án thiếu logic vô cùng nghe giải thích mà vô cùng vô lí; thâm chí gây cho mình cảm giác tác giả đã bí ý và lôi đại ra một cái cớ để giải thích cho tất cả sự việc đã diễn ra vậy.,negative
train_003532,Sản phẩm của shop rất tốt. Nhưng em góp ý chút là shop không nên dùng hạt xốp để trong hộp ạ :( lúc mở ra không cẩn thận là xốp bay lung tung rất bẩn :(( ,neutral
train_009646,moi mua ma deo rua tay vo nuoc roi shop oi,neutral
train_002920, Shop phục vụ kém. Nhắn tin ko trả lời mặc dù vẫn online. Thời gian giao hàng chậm,negative
train_008502,chất lượng quá là kém,negative
train_008454,Nhiệt tình với khách hàng làm ăn có trách nhiệm uy tín ,neutral
train_004892,Sạc siêu cute luôn. Đối với đứa cuồng mèo như mình thì quá hợp ý. Tiếc một chút xíu là sạc ko phải full màu đỏ. ,neutral
train_008048,Sản phẩm rất tệ gói hàng rất tệ. Vừa mở nắp ra thì lõi chì bị rơi ra lun. Có nói vs chủ shop thì hok thấy phản hồi lại. Cách phục vụ rất tệ,negative
train_000168,Túi chắc chắn. Gói hàng cẩn thận chu đáo,positive
train_000170,"Sản phẩm mẫu mã đẹp. 
Chất lượng sản phẩm thì chưa đánh giá được vì chưa trải qua sử dụng.
 Shop phục vụ rất tốt, rất nhiệt tình.
Thời gian giao hàng cũng khá nhanh 3 ngày đã nhận hàng.
Đã check: không biết có phải chính hãng hay không  AE xem hình mình update kèm hihi.
Thanks shop lần sau ủng hộ nữa",positive
train_008716,"Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh
giầy rất ok nhưng shop bọc giầy cẩn thận thêm chút nữa không cần hộp nhưng thêm 1 lớp túi bóng nữa để khi vận chuyển đỡ bị rách túi nha.",positive
train_007059,"Shop làm việc rất uy tín, tuy có sự nhầm
lẫn nhưng shop nhanh chóng xử lý hàng đẹp sẽ ủng hộ shop dài dài",positive
train_003953,Chất lượng rất tốt. Giá rẻ. Tôi rất hài lòng.,positive
train_004446,Đóng gói đẹp nhưng chất lượng kém  chưa dùng thì đã bị đứt mắt để chốt  ,negative
train_003287, Shop phục vụ rất kém giao sai hàng nhắn tin k thèm trả lời đặt 1 màu giao 1 màu khác. ,negative
train_013025,Làm ăn như con cặc ý.ship đồ ntn mà khách nt lẫn gọi đt đèu ko nghe là thế đéo nào Shop phục vụ rất kém,negative
train_012707, Thời gian giao hàng rất nhanh mặt gương của ốp có vài chỗ trầy nhẹ,positive
train_011120,Cái gì cũg hoàn haỏn,positive
train_011019, Đóng gói sản phẩm rất đẹp và chắc chắn  xài Ok phím nhậy  nhưng k biết đc lâu k ,positive
train_003216,Hơi lỗi chút nhưng không sao. Nội dung sách hay.  Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền,positive
train_002560,"""Đã thử test windows phone từ hồi mới ra, kết quả cầm ko quá 2 phút là ném lại. Lâu lâu thấy bạn bè lôi Lúa Mì ra cũng mượn vuốt vuốt đâu đc 1-2 phút rồi trả lại. Tóm lại là ko thể nuốt nổi cái hệ điều hành này, nhất là cái giao diện!""",negative
train_000472,vải quá xấu. mặc ngứa,negative
train_012481, Chất lượng sản phẩm rất kém.khăn xô nhưng chất lại ko fai vải xô mà là cotton,negative
train_004086,"binh thuong
",positive
train_012935,Nhận hàng về ko chạy đk xấu ,negative
train_010467,Tỏi ot ko ngon.lá chanh cung đc nhung nhiêu vụn,neutral
train_014086, Đóng gói sản phẩm rất đẹp và chắc chắn e nhận được hàng là mở ra xài mask thải độc  cực thích....thanks shop  sp tốt lắm ạ!,positive
train_009286,đồng hồ đẹp. nhưng hộp và túi k đk sang. đeo đồng hồ của shop được 1 tuần kết quả bị vậy đây. hxhx,neutral
train_005642, Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.,positive
train_007140, Đóng gói sản phẩm rất đẹp và chắc chắn. Cay ngọt ngon nghiện :))),positive
train_013374,Tiền nào của nấy thậtchữ trên màn hình rung khanloa chẳn nghe chi nhỏ xíu.thôi cho con chơi đồ hàng ,positive
train_013863,Sp đẹp mà rẻ lắm mỗi tội rụng hơi nhiều lông,positive
train_003932,Tốt! ,positive
train_006076,Đồ đẹp giao hàng nhanh.,positive
train_002671,Màu đẹp mịn son ko mùi dễ lên màu,positive
train_011315,Shop giao sai màu m đặt,positive
train_014085,Sản phẩm ok đóng hàng chuẩn 👌👌👌 ,positive
train_000908,Chưa SD nên chưa đánh giá. Hihi. Cho 5* đã,positive
train_002814,Đẹp giá tiền hợp lí,positive
train_004998,Mẫu mã vừa lòng nhưng mình đặt size hơi kích chân liên lạc với shop để đổi nhưng shop ko hợp tác . Không bao giờ mua nữa ,neutral
train_000375,chất lượng sp cũng ok ,positive
train_011018, quảng cáo thi có kim dạ quang.mà mua vê thi k có.tối k xem đuoc giờ.đeo thời gian thì chạy nhanh hơn 1h so voi thời gian thực,negative
train_005081,Sp nhìn thì ok .ko bít sử dụng lâu thế nào,neutral
train_007947, Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt. Chất vải tốt ko bị mùi hắc hắc,positive
train_001086,Mặt nó vẫn xước shop ơi ...kém,neutral
train_010255,bộ sản phẩm hãng đưa ra có 2 miếngshop cắt giảm bớt còn 1,negative
